idelem,tipo_elem,identif,nombre,north, east, zone, longitude, latitude
6398,PUNTOS DE MEDIDA URBANOS,64011,Av. Canillejas a Vic·lvaro - Pobladura del Valle-Julia Garcia Boutan,447564997776022.00,448273625378504.00,31,-6.1069828751293,1.7665861691865
6419,PUNTOS DE MEDIDA URBANOS,64405,Av. Canillejas a Vic·lvaro a Suecia - Aquitania-Av. Guadalajara,447491965496518.00,44825245607866.00,31,-8.7294844196336,1.9349310899519
3810,PUNTOS DE MEDIDA URBANOS,65027,AV. Daroca 106 O-E - Fco. Largo Caballeroo-Fuente Carranton,447438688330761.00,446846191685541.00,31,1.4334437108800,-4.7577398792541
5315,PUNTOS DE MEDIDA URBANOS,86012,RAFAEL FINAT N-S(GRAL.SALIQUET-AVIACION),446985410050399.00,434477249234805.00,31,1.3977250397652,3.1649638461616
6511,PUNTOS DE MEDIDA URBANOS,71009,C/. San Romualdo - Albasanz-Alcal·  ,44770721107764.00,44728898841201.00,31,1.8673174581211,4.8199744422395
5061,PUNTOS DE MEDIDA URBANOS,49035,OCA N-S(MATILDE FERNANDEZ-GRAL.RICARDOS),44713114632127.00,438065301302051.00,31,-2.7154700674711,8.2215591232627
5119,PUNTOS DE MEDIDA URBANOS,51020,LAGUNA S-N(MU?OZ GRANDES-N.SRA.FATIMA),447124447118359.00,437123641835444.00,31,-6.2944692910379,1.9256793206697
3771,PUNTOS DE MEDIDA URBANOS,80006,POBLADOS E-O(GUARE?A-PADRE PIQUER),447148107022769.00,435069744034187.00,31,9.2880685166198,-3.0213059914201
5238,PUNTOS DE MEDIDA URBANOS,84003,AV.CARABANCHEL ALTO S-N(M-40-AV.PESETA),44682948381552.00,43609220032378.00,31,1.5583916272125,-4.9706342058600
5265,PUNTOS DE MEDIDA URBANOS,84030,P.SAN JOSE S-N(PARQUE GARAJONAI-JACOBEO),446870070981403.00,435490121810796.00,31,3.1766232604230,6.7584080348179
5280,PUNTOS DE MEDIDA URBANOS,85006,GRAL RICARDOS  O-E,447223557350915.00,439190235530835.00,31,-1.8437049668790,-4.0442373677872
5385,PUNTOS DE MEDIDA URBANOS,94001,R. PINTO SO-NE(LAG DALGA-LAG MARQUESADO),446510903812031.00,439511427869559.00,31,-8.1005698530242,-1.7397442079716
5015,PUNTOS DE MEDIDA URBANOS,95034,CARAMUEL S-N(AV.CAPRICHOS-PABLO SARASATE,447322557066985.00,438180588428318.00,31,1.2203618718770,-2.6815590370872
5107,PUNTOS DE MEDIDA URBANOS,96053,PINZON  N-S (TUCAN-OCA),447142854500442.00,437291717112315.00,31,-3.7347312199619,-8.0293593540904
5162,PUNTOS DE MEDIDA URBANOS,98031,CARAB-ARAVACA E-O(SEB.ALVARO-VILLAVICI.),447222477060489.00,434447220509014.00,31,-4.3423495856458,-9.5897025714756
9933,PUNTOS DE MEDIDA URBANOS,29019,RAMIRO MAEZTU E-O(DIRECCISN NORTE)(MORERAS -AV.GREGORIO AMO),447794008522483.00,438701379589277.00,31,3.1402665699566,9.3702843513673
7073,PUNTOS DE MEDIDA URBANOS,30027,MARTMN FIERRO S-N(OBISPO TREJO - JUAN HERRERA),447670897845251.00,438042931327835.00,31,-3.6854484194720,3.3393702038504
4508,PUNTOS DE MEDIDA URBANOS,31015,FRANCOS RODRIGUEZ O-E(PIRINEOS-POLICIA),447910600714473.00,43944008611765.00,31,-1.6893207391134,3.7108460865453
4509,PUNTOS DE MEDIDA URBANOS,31016, FRANCOS RODRIGUEZ E-O(COLEGIO PALOMA-DEHESA  VILLA),447914970730924.00,439348876527186.00,31,-8.6383512410421,-2.8187987273010
5419,PUNTOS DE MEDIDA URBANOS,43006,AV.MONFORTE DE LEMOS O-E(PL.ARTEIJO-GINZO DE LIMIA),448137151698998.00,440277828828504.00,31,5.4679707943992,-1.1928715992582
5420,PUNTOS DE MEDIDA URBANOS,43008,AV.MONFORTE DE LEMOS E-O(FINISTERRE-GINZO DE LIMIA),448144209052731.00,440525619746967.00,31,-1.9789696507818,-4.5102205075226
5418,PUNTOS DE MEDIDA URBANOS,43005,AV.MONFORTE DE LEMOS E-O(PL.ARTEIJO-PL.FONSAGRADA),448135318287203.00,440159363857155.00,31,-6.5133948767001,1.8016671420563
7029,PUNTOS DE MEDIDA URBANOS,1012, P∫ Recoletos  N-S -  (PL. Colon-B·rbara Braganza),447527977323341.00,441510905106017.00,31,3.8754297699496,8.3670055207449
4192,PUNTOS DE MEDIDA URBANOS,2016,Dr. Esquerdo N-S - Angel Ganivet-Av. Mediterraneo,447349463091626.00,443247618984551.00,31,3.9376603457230,1.9451064206920
3934,PUNTOS DE MEDIDA URBANOS,5006,Concha Espina. 39 O-E - Pl. Sagrados Corazone-Serrano,447832589170128.00,442168423651791.00,31,-2.9745996803442,-9.0437577659247
7037,PUNTOS DE MEDIDA URBANOS,8014,Goya. 43 E-O - NuÒez de Balboa-Velazquez,447537818714796.00,442180948919299.00,31,2.6487578773718,6.5776302868709
5082,PUNTOS DE MEDIDA URBANOS,8016,Goya E-O - General PardiÒas-Principe de Vergara,447535305186145.00,442528679838465.00,31,3.9296745599223,2.6074241264706
4016,PUNTOS DE MEDIDA URBANOS,8017,Jose Ortega y Gasset O-E - NuÒez de Balboa-Castello,447594126259645.00,442234239212366.00,31,1.2408944915175,2.8775254787574
4017,PUNTOS DE MEDIDA URBANOS,8018,Jose Ortega y Gasset E-O - NuÒez de Balboa-Velazquez,447594510797604.00,442213130324691.00,31,-9.5471048447936,3.1500543966994
4018,PUNTOS DE MEDIDA URBANOS,9001,Lateral M-30 N-S - Salida Puente Ventas-Pl. Toros,447616121434151.00,444046807276126.00,31,2.4955060169556,5.7068327070503
4043,PUNTOS DE MEDIDA URBANOS,9029,Principe de Vergara S-N - Jorge Juan-Goya,447522083314491.00,442406416065004.00,31,-5.4561091984392,1.5496821280876
7041,PUNTOS DE MEDIDA URBANOS,13025,P∫ del Prado N-S - Zorrilla-Plaza de las Cortes,447451022480966.00,441211322592818.00,31,-3.8344927384492,1.3661237932642
4400,PUNTOS DE MEDIDA URBANOS,18009,Carranza O-E - San Bernardo -Fuencarral,44758589526259.00,440343386653338.00,31,-3.7823210159352,-6.2602859137580
4387,PUNTOS DE MEDIDA URBANOS,18010,Conde Duque. 13 S-N - Sta Cruz de Marcenado-Alberto Aguilera,447582511094702.00,439936781169851.00,31,-4.9130445558234,1.3993352041960
4388,PUNTOS DE MEDIDA URBANOS,18011,Alberto Aguilera E-O - Vallehermoso-Galileo,447593836932317.00,439895524161599.00,31,-1.5070503549312,-4.8802944470216
4385,PUNTOS DE MEDIDA URBANOS,18007,Alberto Aguilera O-E - Princesa-Serrano Jover,447599667213234.00,439415464454646.00,31,-7.1828182601102,1.9622815347602
4386,PUNTOS DE MEDIDA URBANOS,18008, Alberto Aguilera O-E - Conde Duque-Acuerdo,447590413050442.00,44006937734256.00,31,4.6741072744387,1.0905636941948
4680,PUNTOS DE MEDIDA URBANOS,35047,Puente de la Paz E-O - Av.Donostiarra-Av.Brasilia,447711057855599.00,444137815184885.00,31,-8.9978558306174,-2.0129155854984
4687,PUNTOS DE MEDIDA URBANOS,35057,Poeta Claudio Rodriguez S-N  - Clara del Rey-CorazÛn de Maria,4477106123215.00,443163758814779.00,31,-9.2926413240283,3.0657366170478
7077,PUNTOS DE MEDIDA URBANOS,35058,Camilo JosÈ Cela. 4  S-N - Azcona-Eraso,447656417281913.00,443521904850891.00,31,-1.8069690744561,5.8275859214651
4685,PUNTOS DE MEDIDA URBANOS,35054, Av.Toreros O-N - Colomer-Francisco Altimiras(Giro),447629282172075.00,443809002206901.00,31,3.0023876320319,9.1719010257869
4686,PUNTOS DE MEDIDA URBANOS,35056, Mejico E-O - Eduardo Vicente-Cartagena,447681206003334.00,443107368425662.00,31,-4.2314598391012,9.1630418122106
9991,PUNTOS DE MEDIDA URBANOS,62001,Capitan  Haya. 55  - Rosario Pino -Estebanez Calderon,447955190241619.00,441469320826229.00,31,-3.5412258680070,7.6402185795562
5978,PUNTOS DE MEDIDA URBANOS,45033,C/. Hermanos GarcÌa Noblejas - Castillo de ArÈvalo-Castropol,447568934568106.00,446590422766994.00,31,2.8192786392947,8.7611321546061
5979,PUNTOS DE MEDIDA URBANOS,45034,C/. Hermanos GarcÌa Noblejas - Castillo de UclÈs-Castillo de ArÈvalo,447551220215691.00,446688817801725.00,31,7.1368819190907,2.2449346956358
6071,PUNTOS DE MEDIDA URBANOS,47010,C/. Arturo Soria - Briviesca-Caleruega,448151537650209.00,443577391328265.00,31,8.4383277316255,2.7585660522939
6148,PUNTOS DE MEDIDA URBANOS,53018,C/. Emilio Ferrari - Vital Aza-Esteban Collantes,447607118760315.00,445695755926504.00,31,-4.8475540070278,-1.0985893011307
6265,PUNTOS DE MEDIDA URBANOS,55054,Av. de los Andes - Mahonia-Mitra,447885821827165.00,447660980346048.00,31,-3.1227426338029,-7.1705612903199
6309,PUNTOS DE MEDIDA URBANOS,56029,C/. Mar Adri·tico - Chiquinquira-Ayacucho,44804363219074.00,445922225843256.00,31,1.2705745468172,-4.2306011078193
6374,PUNTOS DE MEDIDA URBANOS,59020,Av. Badajoz - MartÌnez Villergas-Torrelaguna,447724635409388.00,444635587149862.00,31,2.3114470132702,-5.1256013516083
3786,PUNTOS DE MEDIDA URBANOS,59022,Av. Badajoz - Torrelaguna-MartÌnez Villergas,447727126256347.00,444655616920307.00,31,-3.9915829212089,1.6508252497812
6376,PUNTOS DE MEDIDA URBANOS,59023,Av. Badajoz - MartÌnez Villergas-Salvador de Madariaga,447713566773448.00,444490094824713.00,31,-8.6466994003734,2.8376087293972
6377,PUNTOS DE MEDIDA URBANOS,59024,C/. Salvador de Madariaga - Av. Badajoz-Verdaguer y GarcÌa,447705546998757.00,444383674107609.00,31,2.2687412106746,7.1687195627258
6406,PUNTOS DE MEDIDA URBANOS,64021,MarÌa Sevilla Odiago - Niza-Av. Canillejas a Vic·lvaro,447618117768675.00,44829865340652.00,31,-4.3960465888800,-9.6880578894911
6468,PUNTOS DE MEDIDA URBANOS,66002,Av. Arcentales - Av. Arcentales-Pl. Grecia,447638948169045.00,448760641219247.00,31,-2.2815566298366,-7.3144075002416
3698,PUNTOS DE MEDIDA URBANOS,71021,C/. Miguel Yuste - Gta. Arcentales-Emilio MuÒÛz,447629054740173.00,447353187367056.00,31,1.6155228944035,-3.6174166433903
5207,PUNTOS DE MEDIDA URBANOS,82007,C/. Monte de Barbanza - Travesia Gavia Seca-Real Arganda,447018214269754.00,447556390508885.00,31,1.8625647561689,-6.0700819013385
5222,PUNTOS DE MEDIDA URBANOS,82403,Cno. Pozo Tio Raimundo - Cno. Pozo Tio Raimundo E-O(Antes Gr. 1),446965242860925.00,444846290216083.00,31,-5.1522513057229,-1.2987254996130
4787,PUNTOS DE MEDIDA URBANOS,25021,ANTONIO LOPEZ S-N(S.ZACARIAS-MATI.GAYO),447148203593237.00,440578330046561.00,31,-4.0669774350415,5.9114120823541
5120,PUNTOS DE MEDIDA URBANOS,51021,MU—OZ GRANDES O-E(B.TORRIJOS-CASTROJERIZ,447108875582129.00,437195552030183.00,31,1.3972368301303,-4.5123344316212
4507,PUNTOS DE MEDIDA URBANOS,31014,FRANCOS RODRIGUEZ O-E(POLICIA-STO ANGEL DE LA GUARDA),447906551613234.00,439531480709062.00,31,5.6029648162707,-1.6028545220315
7114,PUNTOS DE MEDIDA URBANOS,31018,Lope de Haro E-O (Giro Izqda)(Berruguete-Francos Rodriguez),447889438746231.00,440394744325815.00,31,8.6988770173170,-2.3405612679277
4532,PUNTOS DE MEDIDA URBANOS,31054,VILLAAMIL N-S(CAMINO CHORRILLO-SAN RESTITUTO),447984053879873.00,439901731309707.00,31,3.8030756499192,2.2181478947603
4549,PUNTOS DE MEDIDA URBANOS,32007,AV. BETANZOS S-N(RIBADAVIA-CHANTADA),44806494276322.00,439737552933366.00,31,-1.0145299273040,2.6857997305488
4550,PUNTOS DE MEDIDA URBANOS,32008,CHANTADA E-O(RIBADAVIA-AV. BETANZOS),448070456809012.00,439822919313205.00,31,-3.7960186419981,-2.1110839622294
4555,PUNTOS DE MEDIDA URBANOS,32013,AV. BETANZOS N-S(AV. MONFORTE DE LEMOS-LA BAQEZA),448121061126942.00,439750249445418.00,31,6.9063883962417,1.8963593341830
4505,PUNTOS DE MEDIDA URBANOS,31012,FRANCOS RODRIGUEZ O-E (DR.FEDERICO RUBIO-PABLO IGLESIAS),447900598776284.00,439683570327401.00,31,2.6025859012967,-5.8812482490536
4060,PUNTOS DE MEDIDA URBANOS,10012,Menendez Pelayo N-S - Sainz de Baranda-Puerta Granada,44740833111569.00,442661750915466.00,31,-3.8831811143842,1.8693754114682
4210,PUNTOS DE MEDIDA URBANOS,14014,Meson de Paredes N-S - Miguel Servet-Ronda Valencia,447328055439027.00,440584032472443.00,31,-3.4397828468093,-7.7461498512024
4211,PUNTOS DE MEDIDA URBANOS,14015, Ronda Valencia O-E - Meson de Paredes-Fray Luis Leon,447321205858999.00,440661317855736.00,31,-1.3622908159139,4.4539096503338
4212,PUNTOS DE MEDIDA URBANOS,14016,Ronda Valencia E-O - Meson de Paredes-Gta. Embajadores,447320632514507.00,440619045580495.00,31,1.4894529317943,-4.8387747464952
4213,PUNTOS DE MEDIDA URBANOS,14017,Embajadores S-N - Sebastian Elcano-Gta. Embajadores,447305060113538.00,440565774038157.00,31,-3.3922960568385,-7.6409264840509
10037,PUNTOS DE MEDIDA URBANOS,14043,P∫ Yeserias O-E - YeserÌas-Naves,447241229903795.00,439988958192788.00,31,-3.9967347949361,-1.1652415133966
3671,PUNTOS DE MEDIDA URBANOS,15003, Alcala E-O - Pl. Independencia-Pl. Cibeles,447479117471125.00,441536245278302.00,31,4.0099927674151,-4.7551102541808
4393,PUNTOS DE MEDIDA URBANOS,18020,San Bernardo N-S - Noviciado-Reyes,447539570761332.00,4400983339286.00,31,-2.2227210612959,-5.5466661165566
4394,PUNTOS DE MEDIDA URBANOS,18021, Noviciado O-E - Norte-San Bernardo,447544213188961.00,440087622452585.00,31,-7.1649700022025,-1.5434066001104
4402,PUNTOS DE MEDIDA URBANOS,18024,Serrano Jover N-S( Lateral Izquierdo) - Alberto Aguilera-Sta Cruz de Marcenado,447595398577444.00,439532070326489.00,31,-8.4336528428775,-2.2692745297896
5558,PUNTOS DE MEDIDA URBANOS,61046,Alfonso XIII E-O - Torpedero Tucum·n-Encinas,447928216671396.00,442877187665367.00,31,9.2368164027898,2.0216834237910
5675,PUNTOS DE MEDIDA URBANOS,62062,General Yag¸e O-E - Capit·n Haya-P∫Castellana,447883194096618.00,4414308470999.00,31,4.0243860900824,5.0036145357834
6451,PUNTOS DE MEDIDA URBANOS,65040,C/. Andaluces - Av. Rafael Alberti-Av. Pablo Neruda,447160715063655.00,445689911538258.00,31,-4.9185707574094,1.1930858771071
6460,PUNTOS DE MEDIDA URBANOS,65053,C/. Laponia - Laponia-Av. Doctor GarcÌa Tapia,447319432859766.00,446843735790816.00,31,1.7189801394891,-5.6296599058393
6461,PUNTOS DE MEDIDA URBANOS,65057,C/. Fuente Carrantona - Av. Doctor GarcÌa Tapia-Mario CabrÈ,447328185217184.00,446467284849674.00,31,8.8384925268877,2.9133617025222
6452,PUNTOS DE MEDIDA URBANOS,65041,Av. Moratalaz  - Camimo Vinateros-Av. Doctor GarcÌa Tapia,447358310118037.00,445593720668356.00,31,3.8215095403409,-8.4600850385702
6458,PUNTOS DE MEDIDA URBANOS,65049,C/. JosÈ Bergamin - JosÈ BergamÌn-Fuente Carrantona,447375137611888.00,446600774409448.00,31,4.1983815879485,4.3984541526335
3833,PUNTOS DE MEDIDA URBANOS,65051,Av. Doctor GarcÌa Tapia - M-40-Rabat,447327877429533.00,447001663631193.00,31,1.2447852423678,-2.7199181649743
6459,PUNTOS DE MEDIDA URBANOS,65052,C/. Rabat - Rabat-Av. Doctor GarcÌa Tapia,447339066355743.00,446879614791448.00,31,4.6189928546419,-8.8425606089461
4398,PUNTOS DE MEDIDA URBANOS,18302, Gta. Ruiz Jimenez E-O(Delante G. 5) -  Gta. Ruiz Jimenez E-O(Delante G. 5),447587666753843.00,440265241308595.00,31,-7.1557280662963,1.5908053907455
5547,PUNTOS DE MEDIDA URBANOS,61035,Principe de Vergara S-N - Concha Espina-Pl.Rep˙blica Ecuador,447843001463825.00,442668841708448.00,31,5.1232796842025,1.3166710447332
5575,PUNTOS DE MEDIDA URBANOS,61064,Alberto Alcocer E-O - VÌctor AndrÈs Belaunde-P∫ de la Habana,447909778758189.00,442384376274246.00,31,-5.9480026980618,-1.2881720797303
4265,PUNTOS DE MEDIDA URBANOS,97045,Gran VÌa San Francisco S-N - San BernabÈ-Cra.San Francisco,447363868191445.00,439578336736723.00,31,3.7395790673782,-8.3869426097101
5788,PUNTOS DE MEDIDA URBANOS,40006,Av. Buenos Aires - T˙nel Av. San Diego-Av. Pablo Neruda,447034793440323.00,444699675307279.00,31,-2.1484038528312,-5.4483501772553
5926,PUNTOS DE MEDIDA URBANOS,44024,C/. Alcal·  - Urquiza-Gutierre de Cetina,447634217519792.00,445308199902893.00,31,-4.1993223549385,9.5318432519058
5930,PUNTOS DE MEDIDA URBANOS,44032,C/. Ricardo OrtÌz - Ricardo OrtÌz- Alcal·,447592250721874.00,444318317060881.00,31,1.3872856928847,4.5796596065523
6050,PUNTOS DE MEDIDA URBANOS,46405,C/. Arturo Soria - Giro a Torrecilla del Puerto,447814402156103.00,44482961221456.00,31,3.9168463607065,9.5864514395347
6051,PUNTOS DE MEDIDA URBANOS,46406,C/. RamÌrez de Arellano - Agastia-Arturo Soria,447811181132566.00,444821672596398.00,31,-1.0553526307194,2.3601001121376
6209,PUNTOS DE MEDIDA URBANOS,54021,C/. Casalarreina  - CordovÌn-Ezcaray,447357893071867.00,448150726295784.00,31,2.9753822900542,6.6384006363903
3721,PUNTOS DE MEDIDA URBANOS,3006,Joaquin Costa 70 E-O (Velazquez - Gta. Lopez de Hoyos) - (Velazquez - Gta. Lopez de Hoyos),447722577811778.00,442266301569615.00,31,1.1135502685756,2.4098434075627
4164,PUNTOS DE MEDIDA URBANOS,13016,P∫ Reina Cristina E-O - Jose Anselmo Clave-Alfonso XII,447332249546809.00,441791574140298.00,31,-1.0064063660423,-3.3246147103938
4467,PUNTOS DE MEDIDA URBANOS,22302, Pl. San Juan de la Cruz S-O(Delante G.13) (P.M.5) -  Pl. San Juan de la Cruz S-O(Delante G.13) (P.M.5),447713865131026.00,441428955213334.00,31,2.5253733205507,7.8032667166050
5544,PUNTOS DE MEDIDA URBANOS,61032,Principe de Vergara N-S - Pl.Per˙-Pl.Rep˙blica Dominicana,447923280389013.00,442736320904148.00,31,-2.2361538211558,5.6224353450243
6410,PUNTOS DE MEDIDA URBANOS,64025,C/. Aquitania - Toscana-Av. Canillejas a Vic·lvaro,447486160518589.00,448182338014766.00,31,6.8626525042520,-1.9404875871865
4804,PUNTOS DE MEDIDA URBANOS,25039,AV. ANDALUCIA S-N (LATERAL),446978991605013.00,441133377336133.00,31,-9.6167268484812,2.2421227409595
5969,PUNTOS DE MEDIDA URBANOS,45023,C/. Aquitania - Pl. Alsacia-Capri,447446498932544.00,447325953281319.00,31,-4.6266231493000,1.3614978637287
4792,PUNTOS DE MEDIDA URBANOS,25026, SAN GRACIANO E-O,447175913983698.00,44037581176486.00,31,-4.3808637259719,1.2657563021813
3574,PUNTOS DE MEDIDA URBANOS,50030,SAN VICENTE PAUL S-N,447101161596641.00,43848389743182.00,31,3.1698104079661,-7.1122229019209
5144,PUNTOS DE MEDIDA URBANOS,58011,CARCASTILLO SO-NE(BESOLLA-C.V.LEGANES),447028117464558.00,43782374878428.00,31,-5.8638665131788,-1.2713964132787
5148,PUNTOS DE MEDIDA URBANOS,58015,AV.ABRANTES O-E(BESOLLA-PL.VULCANO) GIRO,447003853527593.00,437861345475055.00,31,3.6867680235182,1.0873412683492
5197,PUNTOS DE MEDIDA URBANOS,81017,P.ERMITA STO N-S(V.CARPETANA-S.AMBROSIO),447316166048966.00,438604310779578.00,31,-2.5118474428541,7.6883597081618
7008,PUNTOS DE MEDIDA URBANOS,81019,PTE S.ISIDRO E-O(P.MELANC.-P.ERMITA STO),447303149704947.00,438709882382438.00,31,1.1852974644256,3.8811104728908
5350,PUNTOS DE MEDIDA URBANOS,87019,ZAFIRO O-E (ESTEFANIA-AV.ROSALES),446691897455073.00,442703780497215.00,31,-3.9362812663081,-2.5842433056501
3860,PUNTOS DE MEDIDA URBANOS,2005, Dr. Esquerdo S-N - Alcalde Sainz Baranda-Ibiza,447447023616897.00,443331351703788.00,31,-3.9278001712330,-1.4195760459192
3564,PUNTOS DE MEDIDA URBANOS,2029, Alcalde Sainz Baranda E-O - Giro Izq. a Torrespana,447494736379661.00,443923571284377.00,31,-9.7294379630835,-3.2225690784427
3582,PUNTOS DE MEDIDA URBANOS,11036,Puerto Serrano E-O - Puerto Miravete-Embajadores,447099410384564.00,441708225160624.00,31,-2.1865939657328,6.8725559320049
6057,PUNTOS DE MEDIDA URBANOS,46412,C/. MarquÈs de Pico Velasco 53 - Misterios-Arturo Soria,447744010660092.00,445472451996392.00,31,-2.8427824298187,-6.5053862590803
6058,PUNTOS DE MEDIDA URBANOS,46413,C/. LÛpez de Aranda - Gral Aranaz-Arturo Soria,447719448122598.00,445800493390867.00,31,-4.0310739349296,-1.0762389491408
6059,PUNTOS DE MEDIDA URBANOS,46414,C/. Mesena - Emilio Rubin-Navarro Amandi,447940815258736.00,444194603544647.00,31,2.9934066314494,6.8208411252855
3609,PUNTOS DE MEDIDA URBANOS,10019,Menendez Pelayo N-S - (Pio  Baroja-NiÒo Jesus(Puerta Granada),44739624844525.00,44268886225455.00,31,-2.8851143765595,6.3570402665114
4229,PUNTOS DE MEDIDA URBANOS,14030,P∫ Acacias O-E - Piramides-Dr. Vallejo N·jera,447282922196116.00,439705472625893.00,31,8.5867980592455,-2.3079026006824
4227,PUNTOS DE MEDIDA URBANOS,14028,P∫ Acacias E-O - GasÛmetro-P∫ de los Olmos,44729658607091.00,43994223065382.00,31,1.3450864417788,-4.3917225988534
4228,PUNTOS DE MEDIDA URBANOS,14029,P∫ de los Olmos N-S - Ronda Toledo-P∫ Acacias,447302284836146.00,439798759610711.00,31,-7.2365662393795,1.6067022053431
4381,PUNTOS DE MEDIDA URBANOS,18003,Fern·ndez de los Rios. 71 O-E - Isaac Peral-Guzm·n el Bueno,447653059162064.00,439540908624321.00,31,-7.8433338314835,2.5307954833758
4409,PUNTOS DE MEDIDA URBANOS,19007,Bravo Murillo. 25 N-S - Donoso CortÈs-Fdez.de los Rios,447658227651206.00,440374984858457.00,31,-1.0768477559236,-2.4961466880309
4411,PUNTOS DE MEDIDA URBANOS,19009,Luchana. 15 N-S - Palafox-Gta.  Bilbao,447592978706996.00,440669400202085.00,31,5.8880884460154,-1.6488181475572
4383,PUNTOS DE MEDIDA URBANOS,18005,Alberto Aguilera O-E - Gta. Ruiz JimÈnez-Vallehermoso,447590616144863.00,440162620814433.00,31,6.2663484536796,-1.9005173133581
4405,PUNTOS DE MEDIDA URBANOS,19003,Eloy Gonzalo. 27 E-O - Santisima Trinidad-Gral.Alvarez Castro,447643387586899.00,440703732536735.00,31,-2.7018829244080,-8.2630052305900
4677,PUNTOS DE MEDIDA URBANOS,35043,Roberto Domingo N-S - MartÌnez Izquierdo-Av.Toreros,447641259880126.00,444028805457586.00,31,-2.6643289940502,8.2583211183003
5080,PUNTOS DE MEDIDA URBANOS,2058,Reina Cristina O-E - Andres Torrejon-Gutenberg,447336501001608.00,442277603923127.00,31,5.9345370969085,1.6697184234430
3411,PUNTOS DE MEDIDA URBANOS,97028,Av.Pablo Iglesias S-N  - San Francisco de Sales-Reina Victoria,447772167809952.00,440120058103993.00,31,4.2431607977388,9.1450926041425
7003,PUNTOS DE MEDIDA URBANOS,97098,MÈndez Alvaro S-N - Estrella Naos -Repsol,447238227350753.00,44214917617348.00,31,-5.1021508642288,-1.3124757124614
4006,PUNTOS DE MEDIDA URBANOS,8005,Jose Ortega y Gasset 45 O-E - Ppe. Vergara-Gral. Diaz Polier,447591175551601.00,442613664632072.00,31,5.2137163995212,-1.3683488769979
4679,PUNTOS DE MEDIDA URBANOS,35046,Pl.Venecia E-O - Av.Brasilia-Av.Bruselas,447710906564241.00,444001204672257.00,31,1.3877020131358,4.5767271960449
5427,PUNTOS DE MEDIDA URBANOS,43016,Av.IlustraciÛn E-O - Arzobispo Morcillo-Ginzo de Limia,448177678682593.00,440525505275304.00,31,-2.3822293301443,-7.3859490441099
5457,PUNTOS DE MEDIDA URBANOS,60010,P∫Castellana S-N - Raimundo Fern·ndez Villaverde-San Ju·n de la Cruz,447767371739233.00,441476016515001.00,31,3.7165092891952,9.0345083271790
5460,PUNTOS DE MEDIDA URBANOS,60013,P∫Castellana S-N - Hermanos PinzÛn-Pl.de Lima,447815347867442.00,441530537358678.00,31,-4.0567711942499,5.3604911965319
5463,PUNTOS DE MEDIDA URBANOS,60016,P∫Castellana S-N - Ju·n Gris- Sor Angela de la Cruz,447894434950701.00,441595248703468.00,31,9.0747568713334,-2.9819819917954
3451,PUNTOS DE MEDIDA URBANOS,60088,MÈndez Casariego E-O(Entrada Pl.Quito) - MÈndez Casariego E-O(Entrada Pl.Quito),447808727921608.00,441775555988689.00,31,6.3574040585781,1.9319423386147
5605,PUNTOS DE MEDIDA URBANOS,61099,Colombia O-E - Chile-Puerto Rico,447891281166447.00,442847596753734.00,31,8.7442832907991,-1.9508599973779
7092,PUNTOS DE MEDIDA URBANOS,61121,Acceso M-30 N-E(T˙nel) - M-30 Norte-Pl.JosÈ M™Soler,447924764710545.00,443542426618306.00,31,-5.4036813276233,1.4592886988239
7094,PUNTOS DE MEDIDA URBANOS,62085,Sor Angela de la Cruz O-E(Giro Izqda) - Capit·n Haya-Orense,447917040537293.00,441310524691784.00,31,-1.2148569755688,2.8121966615300
3425,PUNTOS DE MEDIDA URBANOS,63002,Bravo Murillo N-S - Navarra-Castilla,447853931723895.00,440497789155865.00,31,-1.2155579231106,2.6426702837651
5812,PUNTOS DE MEDIDA URBANOS,41001,Av. Ciudad de Barcelona - Seco-M-30,447247906210216.00,443184221328681.00,31,-7.6044474908058,-2.4413923324065
4413,PUNTOS DE MEDIDA URBANOS,19011,Sagasta. 13 E-O - Francisco de Rojas-Gta. Bilbao,447577533306226.00,440717635397732.00,31,1.7935489325875,5.7343712056215
4447,PUNTOS DE MEDIDA URBANOS,21025,Gral. MartÌnez Campos. 36 O-E - Zurbano-Miguel Angel,447648736126031.00,441329900737986.00,31,-2.6652767012915,6.5995239841035
5357,PUNTOS DE MEDIDA URBANOS,88001,C/. PeÒaranda de Bracamonte -  La Adrada-Av. Ensanche de Vallecas,446914609680391.00,448404371570667.00,31,-7.7263024322814,2.4842103010183
4767,PUNTOS DE MEDIDA URBANOS,24037,GIRO CEBREROS E-N(PALMIPEDOS-CARLINA),447309294410057.00,436471213270272.00,31,-1.0705502330888,-3.4950037969340
4835,PUNTOS DE MEDIDA URBANOS,26028,VILLAFUERTE N-S(VILLAJOYOS-CRA.VILLAVER),446757769772043.00,441563147446726.00,31,-1.9328275016958,-4.8906642422690
5052,PUNTOS DE MEDIDA URBANOS,49020,GRAL. RICARDOS O-E(NTRA.SRA.LUZ-BLASON),447075138731427.00,437160935432375.00,31,-3.7451651120264,3.4091035824056
5105,PUNTOS DE MEDIDA URBANOS,51006,OCA S-N (GRAL.RICARDOS-PL.ALMODOVAR),447142884934257.00,437862133467478.00,31,-3.7789352565476,3.5055618347715
3481,PUNTOS DE MEDIDA URBANOS,51024,CASTROJERIZ N-S(AV.PZA TOROS-M.GRANDES),44710906883454.00,437279685268897.00,31,2.6083565393077,-5.8583010975290
