idelem;tipo_elem;identif;nombre;north; east; zone; longitude; latitude;;
4343;PUNTOS DE MEDIDA URBANOS;17010;Princesa N-S - Altamirano-Marques de Urquijo;4476060;439322;30;-3,715386463;40,43296872;;
4345;PUNTOS DE MEDIDA URBANOS;17012;Marques de Urquijo O-E - Martin de los Heros-Tutor;4475969;439271;30;-3,715979008;40,43214523;;
4346;PUNTOS DE MEDIDA URBANOS;17013;Princesa S-N - Alberto Aguilera-Rrodriguez San Pedro;4476046;439338;30;-3,715196503;40,43284377;;
7143;PUNTOS DE MEDIDA URBANOS;16514;Gran Via 64 S-N (Giro a izqda, a Dr,Carracedo) - Gran Via 64 S-N (Giro a izqda, a Dr,Carracedo);4475129;439892;30;-3,708578691;40,42462325;;
4337;PUNTOS DE MEDIDA URBANOS;17001;Fernandez de los Rios O-E - Princesa-Arcipreste de Hita;4476560;439104;30;-3,718004378;40,437457;;
4341;PUNTOS DE MEDIDA URBANOS;17005;Princesa S-N - Melendez Valdes-Pl, Moncloa;4476288;439209;30;-3,71674043;40,43501439;;
4342;PUNTOS DE MEDIDA URBANOS;17006;Melendez Valdes E-O - Arcipretes de Hita-Princesa;4476293;439259;30;-3,716151439;40,43506308;;
4348;PUNTOS DE MEDIDA URBANOS;17015;Princesa; 41 N-S - Buen Suceso-Quintana;4475901;439403;30;-3,714416394;40,43154229;
4350;PUNTOS DE MEDIDA URBANOS;17018;Princesa S-N - Serrano Jover-Alberto Aguilera;4475849;439444;30;-3,713928101;40,43107683;;
4351;PUNTOS DE MEDIDA URBANOS;17019;Princesa; 39 N-S - Quintana-Rey Francisco;4475782;439472;30;-3,713591638;40,43047531;
4357;PUNTOS DE MEDIDA URBANOS;17025;Ferraz S-N - Benito Gutierrez-Romero Robledo;4476482;439173;30;-3,717183416;40,43675939;;
4395;PUNTOS DE MEDIDA URBANOS;18022;San Bernardo S-N - Luna-Travesia Cruz Verde;4475185;440094;30;-3,706202877;40,42514229;;
5130;PUNTOS DE MEDIDA URBANOS;18023;Alberto Aguilera E-O - Guzm·n el Bueno-AndrÈs Mellado;4475994;439501;30;-3,713269947;40,4323872;;
4397;PUNTOS DE MEDIDA URBANOS;18301; Gta, Ruiz JimÈnez E-O(Delante G, 2) -  Gta, Ruiz JimÈnez E-O(Delante G, 2);4475896;440212;30;-3,7048788;40,43155579;;
4403;PUNTOS DE MEDIDA URBANOS;19001;Fern·ndez de los Rios; 12 O-E - Vallehermoso-Bravo Murillo;4476479;440270;30;-3,704249843;40,43681188;
4406;PUNTOS DE MEDIDA URBANOS;19004;Fuencarra; 146 S-N - Gonzalo de CÛrdoba-Gta, Quevedo);4476215;440409;30;-3,702586317;40,43444362;
3622;PUNTOS DE MEDIDA URBANOS;21013; JosÈ Abascal; 44 O-E - Fern·ndez de la Hoz-Zurbano;4476829;441238;30;-3,692869752;40,4400338;
4448;PUNTOS DE MEDIDA URBANOS;21026;Miguel Angel S-N - Rafael Calvo-Gral, MartÌnez Campos;4476384;441480;30;-3,689975514;40,4360421;;
4449;PUNTOS DE MEDIDA URBANOS;21027;Miguel Angel N-S - Rafael Calvo-Eduardo Dato;4476362;441474;30;-3,690044226;40,43584349;;
4450;PUNTOS DE MEDIDA URBANOS;21028;Eduardo Dato; 4 O-E - Fern·ndez de la Hoz-Zurbano;4476235;441183;30;-3,693463237;40,43467889;
4451;PUNTOS DE MEDIDA URBANOS;21031; Garcia Paredes E-O - Castellana-Miguel Angel;4476644;441506;30;-3,689692918;40,43838613;;
4452;PUNTOS DE MEDIDA URBANOS;21032;Gral, MartÌnez Campos E-O - Emilio Castelar-Miguel Angel;4476499;441601;30;-3,68855954;40,43708658;;
4435;PUNTOS DE MEDIDA URBANOS;21012;Santa Engracia; 118 S-N - Breton de los Herreros-Rios Rosas;4477041;440663;30;-3,699668969;40,44190276;
3396;PUNTOS DE MEDIDA URBANOS;23012;Cea Berm˙dez E-O - San Gabriel-San Francisco de Sales;4476963;439354;30;-3,715095396;40,44110566;;
4589;PUNTOS DE MEDIDA URBANOS;33005;P∫ Castellana S-N - JosÈ Vasconcelos-Padre Fco,Palau y Quer;4480724;441872;30;-3,685751363;40,47516624;;
4596;PUNTOS DE MEDIDA URBANOS;33012;Sinesio Delgado E-O - Carlos III-Magnolia;4480870;441578;30;-3,68923297;40,47646084;;
4597;PUNTOS DE MEDIDA URBANOS;33013;Sinesio Delgado E-O - Salida T˙nel;4480864;441574;30;-3,689279604;40,47640651;;
4625;PUNTOS DE MEDIDA URBANOS;34006; Lopez de Hoyos E-O - Juan B, Toledo-Cartagena;4477381;442832;30;-3,674125635;40,4451176;;
4629;PUNTOS DE MEDIDA URBANOS;34011;LÛpez de Hoyos; 188 O-E - Clara del Rey-Pantoja;4477828;443347;30;-3,668093016;40,44917965;
4630;PUNTOS DE MEDIDA URBANOS;34012;LÛpez de Hoyos; 149 E-O - Ramos CarriÛn-Clara del Rey;4477890;443402;30;-3,667449983;40,44974192;
4668;PUNTOS DE MEDIDA URBANOS;35031;Av,Bruselas S-N - Brescia-Av,Bruselas;4476803;443840;30;-3,662188951;40,43997938;;
4671;PUNTOS DE MEDIDA URBANOS;35034;Av,Bonn E-O - Av,Brasilia-Av,Bruselas;4476848;443967;30;-3,660695542;40,44039333;;
5455;PUNTOS DE MEDIDA URBANOS;60008;P∫Castellana S-N - Pl,Lima-Hermanos PinzÛn;4478223;441523;30;-3,689637859;40,45261167;;
5456;PUNTOS DE MEDIDA URBANOS;60009;P∫Castellana N-S - Gral,PerÛn-Raimundo Fdez,Villaverde;4477915;441498;30;-3,689904295;40,44983531;;
5458;PUNTOS DE MEDIDA URBANOS;60011;P∫Castellana S-N - Jorge Manrique-Carbonero y Sol;4477499;441481;30;-3,690066428;40,4460866;;
5490;PUNTOS DE MEDIDA URBANOS;60044;General PerÛn O-E - General MoscardÛ-Montevideo;4478410;441065;30;-3,695056181;40,4542639;;
5494;PUNTOS DE MEDIDA URBANOS;60048;Presidente Carmona N-S - M·rtires de Paracuellos-Gral,PerÛn;4478489;440986;30;-3,695995154;40,45496996;;
5560;PUNTOS DE MEDIDA URBANOS;61048;Costa Rica E-O - Puerto Rico-Chile(Lateral);4479087;442889;30;-3,673606984;40,46048997;;
3642;PUNTOS DE MEDIDA URBANOS;61050;Colombia E-O - Chile-Principe de Vergara;4478921;442794;30;-3,674712446;40,45898803;;
5621;PUNTOS DE MEDIDA URBANOS;61117;Paraguay S-N - Costa Rica-Alfonso XIII;4479239;443160;30;-3,670424442;40,46187784;;
3662;PUNTOS DE MEDIDA URBANOS;61118;Torpedero Tucum·n N-S - Trav, Encina-Alfonso XIII;4479293;442975;30;-3,672611216;40,46235162;;
7088;PUNTOS DE MEDIDA URBANOS;61119;Acceso M-30 S-E(Superficie) - M-30 Sur-Pl,JosÈ M™Sole;4479250;443535;30;-3,666002603;40,4620025;;
6981;PUNTOS DE MEDIDA URBANOS;61124;Costa Rica O-E(T˙nel) - Principe de Vergara-Puerto Rico;4479078;442807;30;-3,674573275;40,46040325;;
5582;PUNTOS DE MEDIDA URBANOS;61125;Alberto Alcocer E-O(T˙nel) - Bolivia-VÌctor AndrÈs Belaunde;4479097;442600;30;-3,677016331;40,46056014;;
3452;PUNTOS DE MEDIDA URBANOS;61701;Principe de Vergara N-S (ES21) - Alberto Alcocer-Potosi;4478967;442708;30;-3,675730852;40,45939649;;
5589;PUNTOS DE MEDIDA URBANOS;61081;Alfonso XIII O-E - Ricardo Calvo-Pl,JosÈ M™Soler;4479224;443355;30;-3,668123239;40,46175603;;
3663;PUNTOS DE MEDIDA URBANOS;62004;Bravo Murillo N-S - Azucenas-Conde Vallellano;4479568;441006;30;-3,695859584;40,46469146;;
3790;PUNTOS DE MEDIDA URBANOS;62036;Orense S-N - Huesca-General Yag¸e;4478982;441220;30;-3,693281263;40,4594277;;
5660;PUNTOS DE MEDIDA URBANOS;62044;General Yag¸e E-O - Capit·n Haya-Orense;4478844;441329;30;-3,691982995;40,45819224;;
5661;PUNTOS DE MEDIDA URBANOS;62045;Pedro Teixeira E-O - Av,del Brasil-Orense;4478709;441276;30;-3,69259556;40,45697236;;
5653;PUNTOS DE MEDIDA URBANOS;62038;Infanta Mercedes N-S - OÒate-Rosa Silva;4479620;441290;30;-3,692514726;40,46518002;;
5654;PUNTOS DE MEDIDA URBANOS;62039;Infanta Mercedes S-N - Pedro Villar-Pl,Angel Carbajo;4479452;441160;30;-3,694032458;40,46365741;;
5656;PUNTOS DE MEDIDA URBANOS;62041;Francisco Gerv·s E-O - Capit·n Haya-Orense;4479344;441348;30;-3,691805124;40,46269779;;
5659;PUNTOS DE MEDIDA URBANOS;62043;Sor Angela de la Cruz E-O - Capit·n Haya-Orense;4479171;441335;30;-3,691942457;40,46113842;;
3667;PUNTOS DE MEDIDA URBANOS;62047;General Yag¸e O-E - Lazaga-Infanta Mercedes;4478909;440856;30;-3,697567361;40,45874425;;
5768;PUNTOS DE MEDIDA URBANOS;97011;Ctra, A-6 N-S(Lateral) (Entrada a Gta,Cardenal Cisneros) - Paul Guinard - Gta,Cardenal Cisneros;4477082;438393;30;-3,726437522;40,44210701;;
5843;PUNTOS DE MEDIDA URBANOS;41034;Av, Albufera - Av, Albufera-M-40;4470891;446262;30;-3,633133187;40,38688055;;
5850;PUNTOS DE MEDIDA URBANOS;41042;Av, Albufera - Sierra Carbonera-Puerto Pajares;4472072;443767;30;-3,662631364;40,39735502;;
5916;PUNTOS DE MEDIDA URBANOS;44010;C/, Alcal· - Lago Constanza-Ezequiel Solana;4476246;445153;30;-3,646660087;40,43504926;;
5940;PUNTOS DE MEDIDA URBANOS;44042;C/, Hermanos Garcia Noblejas  - Caunedo-Alcal·;4476668;446057;30;-3,636038149;40,43891;;
5988;PUNTOS DE MEDIDA URBANOS;45043;C/, Gandhi - Hermanos GarcÌa Noblejas-JosÈ Arcones Gil;4475432;446653;30;-3,628907411;40,42781384;;
6667;PUNTOS DE MEDIDA M-30;PM10754;PM10754;4474821;443656;30;-3,664182687;40,42211204;;
6112;PUNTOS DE MEDIDA URBANOS;47412;Av, San Luis  - Eladio LÛpez Vilches-Cuevas Almanzora;4480743;443871;30;-3,662171835;40,47547491;;
6119;PUNTOS DE MEDIDA URBANOS;52007;Camino Vinateros - Av, Moratalaz-CaÒada;4473350;445412;30;-3,643357997;40,40897747;;
6173;PUNTOS DE MEDIDA URBANOS;53047;Av, Daroca - Av, Daroca-Francisco Largo Caballero;4475057;445964;30;-3,636997683;40,42439115;;
6174;PUNTOS DE MEDIDA URBANOS;53048;Av, Daroca  - Av, Daroca-Francisco Largo Caballero;4475185;445782;30;-3,639153959;40,42553241;;
6176;PUNTOS DE MEDIDA URBANOS;53050;C/, Francisco Largo Caballero  - JosÈ Arcones Gil-Av, Daroca;4475129;446292;30;-3,633137396;40,42506101;;
6171;PUNTOS DE MEDIDA URBANOS;53045;C/, Francisco Villaespesa  - Lago Constanza-Ledesma;4475796;445293;30;-3,644970816;40,43100463;;
6172;PUNTOS DE MEDIDA URBANOS;53046;C/, Ledesma  - Ledesma-Francisco Villaespesa;4475729;445255;30;-3,645413022;40,43039856;;
6273;PUNTOS DE MEDIDA URBANOS;55403;C/, Emigrantes - Trefacio-Tribaldos;4479982;446126;30;-3,635505828;40,46876877;;
6326;PUNTOS DE MEDIDA URBANOS;56402;Acceso M-40 - M-40-Gregorio S·nchez Herr·ez;4481053;445987;30;-3,6372366;40,47840785;;
6367;PUNTOS DE MEDIDA URBANOS;59013;C/, Hermanos de Pablo    - Alcal·-Germ·n PÈrez Carrasco;4476475;445457;30;-3,64309572;40,43713221;;
3431;PUNTOS DE MEDIDA URBANOS;64028;C/, Toscana - Aquitania-Av, Guadalajara;4474890;448151;30;-3,611204268;40,42302588;;
6432;PUNTOS DE MEDIDA URBANOS;65016; C/, Fuente Carrantona  - Paular-JosÈ BergamÌn;4473608;446641;30;-3,62889584;40,41138138;;
6444;PUNTOS DE MEDIDA URBANOS;65033;VÌa Servicio A-3 - A-3-El Bosco;4472010;445586;30;-3,641192855;40,39691733;;
6481;PUNTOS DE MEDIDA URBANOS;66015;P∫, Ginebra - Av ,Guadalajara-Suecia;4475247;448688;30;-3,604903173;40,42627525;;
3666;PUNTOS DE MEDIDA URBANOS;71011;C/, San Romualdo - Juli·n Camarillo-Albasanz;4476748;447413;30;-3,620057169;40,43971754;;
6551;PUNTOS DE MEDIDA URBANOS;74004;C/, Campezo - Deyanira-Pirra;4477361;450665;30;-3,581762142;40,44543914;;
6624;PUNTOS DE MEDIDA URBANOS;79031;Av, Alcalde Conde Mayalde - Av, Francisco Pi y Margall-Av, Manoteras;4482266;444305;30;-3,65718591;40,489224;;
5231;PUNTOS DE MEDIDA URBANOS;83001;Av,  Democracia - Ctra, Vicalvaro a Vallecas- A-3;4470845;447100;30;-3,623256733;40,38651979;;
4762;PUNTOS DE MEDIDA URBANOS;24029;SEPULVEDA E-O(DURATON-PALMIPEDO);4473112;436776;30;-3,745108085;40,40622237;;
4763;PUNTOS DE MEDIDA URBANOS;24030;SEPULVEDA O-E(BERLANAS-PALMIPEDO);4473044;436558;30;-3,747670276;40,40559322;;
4993;PUNTOS DE MEDIDA URBANOS;39047;SALIDA PEUGEOT ;4468018;440442;30;-3,701430509;40,36060327;;
5037;PUNTOS DE MEDIDA URBANOS;49004;GRAL,RICARDOS O-E(PAU,ODIAGA-SALLABERRY);4471980;438830;30;-3,720794337;40,39617824;;
3655;PUNTOS DE MEDIDA URBANOS;50013;PORTALEGRE N-S(ALEJANDRO SANCHEZ-VALLE O;4471245;438705;30;-3,722196417;40,38954783;;
5077;PUNTOS DE MEDIDA URBANOS;50014;VALLE ORO E-O(PORTALEGRE-ARGUESO);4471177;438656;30;-3,722767158;40,38893164;;
4761;PUNTOS DE MEDIDA URBANOS;24028;HIGUERAS N-S(ALMAZAN-CEBREROS);4473252;436875;30;-3,74395533;40,40749106;;
5336;PUNTOS DE MEDIDA URBANOS;87001;SAN FERMIN O-E(POPULAR-ANTEQUERA);4469399;441279;30;-3,691700791;40,37310347;;
5337;PUNTOS DE MEDIDA URBANOS;87002;ESTAFETA N-S(NAVASCUES-MEZQUITA);4469565;441340;30;-3,69099757;40,37460319;;
5338;PUNTOS DE MEDIDA URBANOS;87003;MEZQUITA E-O(ELIZONDO-MEZQUITA);4469663;441400;30;-3,690299846;40,37549024;;
5339;PUNTOS DE MEDIDA URBANOS;87004;ESTAFETA N-S(GIRALDA-MEZQUITA);4469740;441322;30;-3,691225701;40,37617842;;
5340;PUNTOS DE MEDIDA URBANOS;87005;OROVILLA N-S(AV, ROSALES-SILVINA);4468904;441300;30;-3,691407865;40,36864571;;
1002;PUNTOS DE MEDIDA M-30;05FT37PM01;05FT37PM01;4473530;437014;30;-3,742344802;40,41000593;;
6904;PUNTOS DE MEDIDA M-30;05TL00PM01;05TL00PM01;4472623;445064;30;-3,647396422;40,40240533;;
6906;PUNTOS DE MEDIDA M-30;05TL00PM03;05TL00PM03;4472618;445054;30;-3,647513828;40,40235963;;
1048;PUNTOS DE MEDIDA M-30;08RE14PM01;08RE14PM01;4473596;443760;30;-3,662848506;40,4110836;;
6907;PUNTOS DE MEDIDA M-30;08RE66PM01;08RE66PM01;4473302;443798;30;-3,662374696;40,40843765;;
6897;PUNTOS DE MEDIDA M-30;08RL21PM01;08RL21PM01;4473057;443542;30;-3,665369883;40,40621324;;
1050;PUNTOS DE MEDIDA M-30;08RR02PM01;08RR02PM01;4472987;443616;30;-3,664491631;40,40558765;;
6896;PUNTOS DE MEDIDA M-30;08RR18PM01;08RR18PM01;4473084;443710;30;-3,66339248;40,40646784;;
1009;PUNTOS DE MEDIDA M-30;03FT52PM01;03FT52PM01;4474416;438608;30;-3,723645065;40,41810649;;
3544;PUNTOS DE MEDIDA M-30;04FL12PM01;04FL12PM01;4474114;437954;30;-3,7313239;40,41533744;;
1001;PUNTOS DE MEDIDA M-30;05FT10PM01;05FT10PM01;4473705;437255;30;-3,739521889;40,4116006;;
1011;PUNTOS DE MEDIDA M-30;18RM17PM01;18RM17PM01;4474637;438765;30;-3,721815879;40,42010892;;
4073;PUNTOS DE MEDIDA URBANOS;10029; Antonio AcuÒa N-S - Duque de Sesto-O¬¥Donnell;4475014;442515;30;-3,677649352;40,42377264;;
4074;PUNTOS DE MEDIDA URBANOS;10030; Antonio AcuÒa S-N - Doctor Castelo-O¬¥Donnell;4474961;442512;30;-3,677679923;40,42329498;;
4075;PUNTOS DE MEDIDA URBANOS;10031;O¬¥Donnell E-O - Miguel Vives-Maiquez;4474951;443103;30;-3,670712658;40,42324552;;
4076;PUNTOS DE MEDIDA URBANOS;10032;O¬¥Donnell O-E - Fernan Gonzalez-Maiquez;4474950;443003;30;-3,67189131;40,42322966;;
3764;PUNTOS DE MEDIDA URBANOS;10034;Narvaez; 33 S-N - Sainz de Baranda-Ibiza;4474487;442730;30;-3,675067579;40,41903997;
4105;PUNTOS DE MEDIDA URBANOS;11035;Embajadores S-N - Puerto BÈjar-Av, Planetario;4471067;441579;30;-3,68832012;40,38815082;;
4106;PUNTOS DE MEDIDA URBANOS;11037;Embajadores S-N - Puerto Cruz Verde-Puerto Serrano;4470886;441714;30;-3,686713088;40,38652973;;
4107;PUNTOS DE MEDIDA URBANOS;11038;Puerto Serrano O-E (Entrada Embajadores) - ;4470908;441597;30;-3,68809348;40,38671973;;
4108;PUNTOS DE MEDIDA URBANOS;11039;Embajadores N-S - Puerto BÈjar-Puerto Serrano;4471006;441603;30;-3,688031777;40,38760298;;
4112;PUNTOS DE MEDIDA URBANOS;12004;P∫ Delicias S-N - Ancora-Delicias;4472960;441247;30;-3,692406169;40,40518061;;
4216;PUNTOS DE MEDIDA URBANOS;14020;Ronda Toledo O-E - Soria-Gta, Embajadores;4473200;440285;30;-3,703765088;40,40727421;;
4219;PUNTOS DE MEDIDA URBANOS;14023;P∫ Esperanza S-N - Moratines-P∫ Acacias;4472943;440208;30;-3,704648353;40,4049535;;
3819;PUNTOS DE MEDIDA M-30;PM10502;PM10502;4477109;444173;30;-3,658289646;40,44275841;;
3820;PUNTOS DE MEDIDA M-30;PM10561;PM10561;4476531;444134;30;-3,658698665;40,43754887;;
3469;PUNTOS DE MEDIDA URBANOS;23007;San Francisco de Sales S-N - Andres Mellado-Guzm·n el Bueno;4477233;439565;30;-3,7126333;40,44355329;;
3397;PUNTOS DE MEDIDA URBANOS;23013;Cea Berm˙dez O-E - AndrÈs Mellado-Guzm·n el Bueno;4476938;439557;30;-3,712699559;40,44089523;;
4475;PUNTOS DE MEDIDA URBANOS;23014;Guzm·n el Bueno N-S - Ju·n VigÛn-Cea Berm˙dez;4477072;439661;30;-3,711486084;40,44210991;;
9961;PUNTOS DE MEDIDA URBANOS;23016;Reyes Catolicos S-N(T˙nel) - Arco Victoria-Isaac Peral;4476824;439093;30;-3,718159372;40,43983441;;
3740;PUNTOS DE MEDIDA URBANOS;34003; LÛpez de Hoyos E-O - Cartagena-Josep Pl·;4477313;442760;30;-3,674968476;40,44450007;;
4624;PUNTOS DE MEDIDA URBANOS;34004;Cartagena; 130 S-N - Canillas-LÛpez de Hoyos;4477191;442862;30;-3,673754807;40,44340805;
5472;PUNTOS DE MEDIDA URBANOS;60026;Raimundo Fdez,Villaverde O-E - Modesto Lafuente-P∫Castellana;4477720;441348;30;-3,691655088;40,44806809;;
6325;PUNTOS DE MEDIDA URBANOS;56401;C/, Gregorio S·nchez Herr·ez - VÌa de los Poblado-M40;4481155;446089;30;-3,636041963;40,47933335;;
6123;PUNTOS DE MEDIDA URBANOS;67016;Av, Moratalaz  - Av, Doctor GarcÌa Tapia-Camino Vinateros;4473502;445422;30;-3,643253185;40,41034743;;
6512;PUNTOS DE MEDIDA URBANOS;71010;C/, San Romualdo  - Alcal·-Albasanz;4476974;447321;30;-3,621160626;40,44174766;;
5038;PUNTOS DE MEDIDA URBANOS;49005;GRAL,RICARDOS O-E(PAU,ODIAGA-PE?AFIEL);4471926;438742;30;-3,721826009;40,39568532;;
5334;PUNTOS DE MEDIDA URBANOS;86033;MILLAN ASTRAY E-O(FUERTE DE NAV,-R,FINAT;4470435;434943;30;-3,766435084;40,38196572;;
4861;PUNTOS DE MEDIDA URBANOS;28007;ANA TERESA ENTRADA CRUCE JUNTO LINEA PARADA  O-N;4479391;433954;30;-3,779015627;40,46256634;;
4870;PUNTOS DE MEDIDA URBANOS;28016;VIRGEN ROSALES O-E(ASTROLABIO-C,HUMERA);4478602;433943;30;-3,779063251;40,45545796;;
5896;PUNTOS DE MEDIDA URBANOS;42030;VENTISQUERO DE LA CONDESA SALIDA TUNEL S-N;4482027;439406;30;-3,714965834;40,48672786;;
5897;PUNTOS DE MEDIDA URBANOS;42033;VENTISQUERO DE LA CONDESA SALIDA TUNEL S-N;4481943;439463;30;-3,714285302;40,48597532;;
5904;PUNTOS DE MEDIDA URBANOS;42407;ALFREDO MARQUERIE O-E;4482370;440875;30;-3,697665917;40,48992366;;
4881;PUNTOS DE MEDIDA URBANOS;36014;PICO OCEJON N-S (ANA TERESA-OSA MAYOR);4479262;433244;30;-3,787375794;40,46134754;;
5219;PUNTOS DE MEDIDA URBANOS;36015;OSA MAYOR ENTRE ARANDIGA Y PICO OCEJON;4479147;433227;30;-3,78756419;40,46031023;;
5877;PUNTOS DE MEDIDA URBANOS;42009;Av, Cardenal Herrera Oria 163 O-E(La MasÛ-Ginzo de  Limia);4482007;439876;30;-3,709418679;40,48658187;;
5878;PUNTOS DE MEDIDA URBANOS;42010;Av, Cardenal Herrera Oria 178 E-O(Av, Cardenal Herrera Oria-Laguna Grande);4482112;439997;30;-3,708001012;40,4875365;;
5879;PUNTOS DE MEDIDA URBANOS;42011;Av, Cardenal Herrera Oria 172 E-O(Cerro del CastaÒar-Ginzo de Limia);4482233;440150;30;-3,706207255;40,48863755;;
5906;PUNTOS DE MEDIDA URBANOS;42409;T√ÅCTICO - LAGUNA GRANDE; 4 N-S;4482143;439989;30;-3,708098335;40,48781518;
6959;PUNTOS DE MEDIDA URBANOS;73001;AV, ARROYO DEL FRESNO E-O (PAU ARROYO DEL FRENO - VALLE PINARES LLANOS);4482305;438281;30;-3,728266091;40,4891493;;
6816;PUNTOS DE MEDIDA M-30;PM22572;PM22572;4480905;436707;30;-3,746697584;40,47641918;;
6770;PUNTOS DE MEDIDA M-30;PM22641;PM22641;4480752;437717;30;-3,734768046;40,47511727;;
3598;PUNTOS DE MEDIDA M-30;PM22721;PM22721;4480706;438308;30;-3,727791934;40,474747;;
3599;PUNTOS DE MEDIDA M-30;PM22781;PM22781;4480963;438863;30;-3,721269766;40,47710318;;
3560;PUNTOS DE MEDIDA M-30;PM22851;PM22851;4481397;439424;30;-3,714693264;40,48105392;;
3597;PUNTOS DE MEDIDA M-30;PM22571;PM22571;4480900;436892;30;-3,744514729;40,47638822;;
10034;PUNTOS DE MEDIDA URBANOS;1013;Barbara Braganza E-O  - P∫ Recoletos - Marques Ensenada;4475182;441403;30;-3,690772508;40,42520849;;
3851;PUNTOS DE MEDIDA URBANOS;1014;P∫ Castellana N-S - Ayala-Pl, Colon;4475621;441584;30;-3,688679268;40,42917594;;
3562;PUNTOS DE MEDIDA URBANOS;1018; P∫ Castellana N-S - Eduardo Dato-Marques de Riscal;4476199;441703;30;-3,687329459;40,43439119;;
3862;PUNTOS DE MEDIDA URBANOS;2007;Dr, Esquerdo S-N  - Pez Volador-Moneda;4474099;443305;30;-3,668255648;40,41558404;;
3863;PUNTOS DE MEDIDA URBANOS;2008; Pez Volador E-O - Cruz del Sur-Dr, Esquerdo;4474007;443326;30;-3,667999943;40,41475668;;
3865;PUNTOS DE MEDIDA URBANOS;2010;Dr Esquerdo N-S - Samaria-Nazaret(Giro a Astros);4473970;443282;30;-3,668515226;40,41442037;;
3866;PUNTOS DE MEDIDA URBANOS;2011;Av, Nazaret O-E - Jesus Aprendiz-Dr, Esquerdo;4473840;443201;30;-3,669458276;40,41324373;;
3867;PUNTOS DE MEDIDA URBANOS;2012;Dr, Esquerdo N-S - Montano-Gavinet;4473569;443251;30;-3,66884482;40,41080583;;
3859;PUNTOS DE MEDIDA URBANOS;2004;Ibiza O-E - Narvaez-Dr, Esquerdo;4474566;443223;30;-3,669263793;40,41978543;;
3861;PUNTOS DE MEDIDA URBANOS;2006;Alcalde Sainz Baranda O-E - Antono Arias- Dr, Esquerdo;4474408;443252;30;-3,668907878;40,41836406;;
3899;PUNTOS DE MEDIDA URBANOS;2055;Av,  Mediterraneo E-O - Abtao-Pl, Mariano Cavia;4473389;442767;30;-3,67453269;40,40915115;;
3904;PUNTOS DE MEDIDA URBANOS;2061; Valderribas E-O - Sanchez Barcaiztegui-Dr,Esquerdo;4472952;442971;30;-3,672089397;40,40522842;;
3908;PUNTOS DE MEDIDA URBANOS;2066;Cavanilles E-O - Abtao-Juan Urbieta;4473245;442768;30;-3,674507954;40,40785399;;
3946;PUNTOS DE MEDIDA URBANOS;5018;Goya E-O - Claudio Coello -Serrano;4475400;441856;30;-3,685452604;40,42720412;;
3798;PUNTOS DE MEDIDA URBANOS;5019;Alcala E-O - Lagasca-Claudio Coello;4474924;441693;30;-3,68733041;40,42290467;;
3948;PUNTOS DE MEDIDA URBANOS;5022;Maria Molina O-E - Claudio Coello-Lagasca;4476770;442009;30;-3,683774032;40,43955642;;
3578;PUNTOS DE MEDIDA URBANOS;5023;Serrano N-S - Goya-Jorge Juan;4475367;441753;30;-3,686663753;40,42689964;;
4223;PUNTOS DE MEDIDA URBANOS;5024;Jorge Juan O-E - P∫ Castellana-Serrano;4475289;441623;30;-3,688189033;40,42618786;;
4004;PUNTOS DE MEDIDA URBANOS;8003;Diego de Leon; 38 O-E - Castello-Principe de Vergara;4476445;442389;30;-3,679264271;40,43665508;
4005;PUNTOS DE MEDIDA URBANOS;8004;Jose Ortega y Gasset 45 E-O - Gral, Diaz Polier-Ppe,Vergara;4475919;442620;30;-3,676493348;40,43193258;;
4024;PUNTOS DE MEDIDA URBANOS;9008;Conde de PeÒalver N-S - Ayala-Hermosilla;4475591;442804;30;-3,674294671;40,42899047;;
4026;PUNTOS DE MEDIDA URBANOS;9010;O¬¥Donnell E-O - Aguirre-Alcala;4474962;442309;30;-3,680072858;40,42328994;;
4034;PUNTOS DE MEDIDA URBANOS;9018;Alcala O-E - Ayala-Pl, Manuel Becerra;4475605;443244;30;-3,669109013;40,42914672;;
4035;PUNTOS DE MEDIDA URBANOS;9019;Alcala E-O - Pl, Manuel Becerra-Ayala;4475630;443272;30;-3,668781167;40,42937384;;
4000;PUNTOS DE MEDIDA URBANOS;7014;Jose Ortega y Gasset E-O - Montesa-Martires Concepcionistas;4475878;443098;30;-3,670854566;40,43159607;;
4001;PUNTOS DE MEDIDA URBANOS;7015;Juan Bravo; 69 E-O - Alcantara-Conde PeÒalver;4476179;442974;30;-3,672343394;40,43429914;
4116;PUNTOS DE MEDIDA URBANOS;12009;P∫ Delicias S-N - Tomas Breton-Caceres;4472324;441187;30;-3,69305446;40,39944696;;
4117;PUNTOS DE MEDIDA URBANOS;12010;Caceres 9; O-E - Batalla del Salado-P∫ Delicias;4472435;441094;30;-3,69416057;40,40044033;
4120;PUNTOS DE MEDIDA URBANOS;12013;Alicante O-E - Batalla Belchite-Pl, Beata M¬∫ Ana Jesus;4471946;441283;30;-3,691888411;40,39604851;;
4144;PUNTOS DE MEDIDA URBANOS;12038;General Lacy N-S - Delicias-Ancora;4473004;441497;30;-3,689464158;40,40559459;;
6697;PUNTOS DE MEDIDA M-30;PM12502;PM12502;4480562;436495;30;-3,749164102;40,47331316;;
4347;PUNTOS DE MEDIDA URBANOS;17014;Marques de Urquijo E-O - Princesa-Tutor;4475995;439308;30;-3,715545302;40,43238215;;
